bag_id,segment_id,min_x,max_x,min_y,max_y
202,11,1200,1224,14,79,
202,12,991,1084,30,151,
202,13,908,989,48,187,
202,14,1043,1060,55,89,
202,15,1153,1193,73,94,
202,16,661,678,80,112,
202,17,71,83,84,103,
202,18,12,35,96,188,
202,19,644,658,122,155,
202,20,1161,1176,137,161,
202,21,992,1013,144,168,
202,22,1023,1037,155,180,
202,23,1209,1224,159,189,
202,24,934,948,173,248,
202,25,461,532,197,248,
202,26,757,777,202,231,
203,0,561,574,7,26,
203,1,1145,1160,7,22,
203,2,105,119,12,37,
203,3,461,478,12,29,
203,4,658,672,21,41,
203,5,839,865,21,34,
203,6,690,716,42,54,
203,7,577,599,52,68,
203,8,98,121,58,75,
203,9,399,413,62,79,
203,10,1218,1239,64,80,
203,11,1071,1116,67,109,
203,12,62,79,73,92,
203,13,357,376,73,85,
203,14,1027,1058,80,111,
203,15,427,453,82,125,
203,16,690,724,83,132,
203,17,782,795,85,108,
203,18,1158,1185,85,101,
203,19,584,601,92,124,
203,20,229,252,95,115,
203,21,148,164,97,131,
203,22,36,66,98,109,
203,23,252,297,98,140,
203,24,15,33,100,118,
203,25,936,958,100,113,
203,26,828,857,101,129,
203,27,1196,1209,101,125,
203,28,524,567,104,155,
203,29,1049,1066,104,121,
203,30,963,982,107,122,
203,31,110,126,112,129,
203,32,65,94,115,132,
203,33,302,323,116,131,
203,34,1136,1169,119,134,
203,35,861,897,120,135,
203,36,755,774,124,137,
203,37,87,112,131,146,
203,38,339,364,131,148,
203,39,373,391,133,148,
203,40,199,225,135,159,
203,41,125,144,136,166,
203,42,305,334,136,163,
203,43,701,720,138,158,
203,44,456,478,139,156,
203,45,1026,1054,142,170,
203,46,166,181,146,163,
203,47,915,926,146,168,
203,48,969,992,152,164,
203,49,1102,1133,153,166,
203,50,403,418,154,175,
203,51,37,78,156,174,
203,52,225,270,158,174,
203,53,889,916,160,176,
204,0,1048,1065,7,34,
204,1,713,1019,48,192,
204,2,319,653,54,228,
204,3,1005,1046,57,82,
204,4,4,47,68,117,
204,5,80,333,75,191,
204,6,1029,1098,90,138,
204,7,1179,1240,133,179,
204,8,1048,1070,136,160,
204,9,950,963,145,163,
204,10,1095,1128,149,162,
204,11,899,971,175,249,
204,12,22,73,200,248,
204,13,275,282,212,249,
204,14,284,296,213,248,
204,15,212,220,219,249,
204,16,380,402,221,249,
204,17,1222,1238,222,248,
204,18,841,856,224,249,
204,19,224,234,225,248,
204,20,1068,1083,226,249,
204,21,780,794,231,248,
205,0,173,229,12,186,
205,1,905,924,20,34,
205,2,312,331,24,41,
205,3,206,222,35,60,
205,4,1077,1091,41,83,
205,5,232,251,42,104,
205,6,900,921,47,99,
205,7,315,330,50,70,
205,8,485,510,52,146,
205,9,10,51,53,142,
205,10,611,645,53,79,
205,11,696,721,53,92,
205,12,988,1011,58,74,
205,13,346,376,63,88,
205,14,446,471,68,86,
205,15,255,284,70,121,
205,16,299,328,70,120,
205,17,111,130,71,95,
205,18,585,616,73,107,
205,19,391,448,75,106,
205,20,1218,1236,85,101,
205,21,929,967,88,137,
205,22,983,1000,94,126,
205,23,453,478,95,120,
205,24,1061,1094,95,176,
205,25,107,123,98,125,
205,26,545,561,98,117,
205,27,70,84,101,130,
205,28,616,651,103,138,
205,29,400,419,104,120,
205,30,172,194,108,183,
205,31,1117,1142,117,154,
205,32,663,679,121,138,
205,33,232,249,127,143,
205,34,708,724,137,162,
205,35,778,795,137,157,
205,36,466,490,138,155,
205,37,985,1009,151,176,
205,38,897,916,155,189,
205,39,27,68,157,173,
205,40,488,503,157,182,
205,41,232,249,159,191,
205,42,704,719,166,189,
206,0,156,195,5,27,
206,1,917,960,5,31,
206,2,13,62,6,30,
206,3,98,131,6,30,
206,4,136,152,6,35,
206,5,522,561,6,35,
206,6,790,807,6,31,
206,7,1163,1199,6,35,
206,8,621,651,8,33,
206,9,313,367,9,38,
206,10,1057,1077,10,34,
206,11,571,591,12,29,
206,12,15,51,18,35,
206,13,833,859,18,41,
206,14,221,260,19,42,
206,15,1136,1148,19,43,
206,16,977,1002,30,46,
206,17,135,152,59,75,
206,18,341,370,66,92,
206,19,276,304,71,86,
206,20,78,94,80,95,
206,21,834,861,80,94,
206,22,102,129,81,104,
206,23,914,947,81,113,
206,24,965,980,82,106,
206,25,456,470,84,107,
206,26,544,560,87,104,
206,27,763,798,87,122,
206,28,596,623,90,116,
206,29,1044,1060,92,114,
206,30,64,79,97,120,
206,31,960,1005,99,127,
206,32,804,849,100,118,
206,33,556,577,101,138,
206,34,1086,1106,102,115,
206,35,1007,1031,104,122,
206,36,112,132,105,129,
206,37,136,164,105,135,
206,38,1108,1128,107,127,
206,39,676,717,111,129,
206,40,336,368,120,143,
206,41,410,425,122,145,
206,42,583,605,129,149,
206,43,410,444,142,178,
206,44,387,407,155,173,
206,45,248,268,160,176,
207,0,266,287,6,18,
207,1,452,465,6,27,
207,2,487,503,7,23,
207,3,696,718,7,27,
207,4,868,885,7,22,
207,5,929,953,7,23,
207,6,973,1000,7,24,
207,7,1051,1081,7,28,
207,8,1191,1213,7,26,
207,9,8,27,8,33,
207,10,64,79,8,23,
207,11,199,218,9,29,
207,12,581,612,16,37,
207,13,1203,1226,32,47,
207,14,1062,1083,50,63,
207,15,301,316,59,83,
207,16,819,850,69,139,
207,17,1021,1051,70,105,
207,18,1209,1232,71,85,
207,19,347,370,72,92,
207,20,420,436,73,98,
207,21,512,556,75,108,
207,22,593,617,77,105,
207,23,118,135,79,97,
207,24,1172,1192,79,97,
207,25,313,329,87,105,
207,26,990,1012,91,106,
207,27,279,300,93,113,
207,28,361,376,98,113,
207,29,232,258,100,126,
207,30,32,54,108,123,
207,31,187,210,116,140,
207,32,108,146,123,144,
207,33,644,656,125,156,
207,34,681,760,125,176,
207,35,1083,1097,128,150,
207,36,287,305,129,142,
207,37,566,582,129,151,
207,38,1168,1188,130,149,
207,39,947,967,131,164,
207,40,596,614,132,147,
207,41,1003,1024,133,147,
207,42,1100,1138,136,167,
207,43,404,426,137,171,
207,44,161,186,139,157,
207,45,194,216,139,162,
207,46,913,934,139,161,
207,47,854,902,141,163,
207,48,1153,1172,144,166,
207,49,527,551,148,170,
207,50,28,62,151,173,
207,51,320,333,154,176,
207,52,604,621,160,175,
207,53,1030,1059,162,177,
208,0,57,81,6,21,
208,1,147,180,6,15,
208,2,230,255,7,22,
208,3,340,360,8,24,
208,4,707,741,8,22,
208,5,1087,1114,9,30,
208,6,910,935,14,25,
208,7,674,695,24,38,
208,8,706,727,36,91,
208,9,389,531,39,136,
208,10,1031,1080,39,103,
208,11,136,153,41,76,
208,12,197,213,50,67,
208,13,258,279,54,74,
208,14,831,888,57,124,
208,15,1000,1021,61,73,
208,16,1087,1190,65,120,
208,17,267,318,78,109,
208,18,549,568,83,98,
208,19,209,264,84,111,
208,20,568,612,92,152,
208,21,184,199,103,122,
208,22,105,148,108,133,
208,23,720,763,111,144,
208,24,952,1011,114,139,
208,25,1014,1047,114,140,
208,26,1104,1232,116,172,
208,27,333,356,122,136,
208,28,894,911,127,144,
208,29,1081,1099,128,150,
208,30,462,489,135,148,
208,31,132,161,141,161,
208,32,823,849,148,159,
208,33,3,46,154,169,
209,0,768,791,4,14,
209,1,523,552,5,21,
209,2,102,130,6,20,
209,3,562,590,6,15,
209,4,650,704,6,23,
209,5,806,837,6,19,
209,6,889,922,7,28,
209,7,329,353,31,50,
209,8,515,529,47,64,
209,9,819,838,49,61,
209,10,254,275,62,80,
209,11,532,565,64,95,
209,12,679,709,87,117,
209,13,387,403,90,107,
209,14,1196,1211,94,113,
209,15,251,282,97,126,
209,16,332,362,97,120,
209,17,54,68,106,128,
209,18,381,394,110,129,
209,19,594,618,116,136,
209,20,558,584,124,142,
209,21,305,331,126,143,
209,22,750,768,138,153,
209,23,22,39,142,167,
209,24,529,553,142,156,
209,25,281,299,143,158,
210,0,554,609,5,21,
210,1,110,162,6,26,
210,2,348,387,6,17,
210,3,458,511,6,25,
210,4,798,833,6,21,
210,5,1044,1065,6,24,
210,6,307,328,7,21,
210,7,874,889,7,26,
210,8,435,459,15,50,
210,9,616,632,18,38,
210,10,1112,1129,27,43,
210,11,946,963,48,64,
210,12,101,126,64,91,
210,13,789,811,79,95,
210,14,272,291,81,104,
210,15,5,18,86,108,
210,16,842,867,86,111,
210,17,340,356,88,113,
210,18,637,652,88,109,
210,19,1217,1234,92,106,
210,20,131,148,100,114,
210,21,1015,1039,100,113,
210,22,292,324,102,123,
210,23,727,751,104,121,
210,24,1137,1168,104,128,
210,25,649,684,106,139,
210,26,77,104,109,129,
210,27,700,717,111,136,
210,28,898,920,113,128,
210,29,1205,1225,119,141,
210,30,866,882,121,137,
210,31,195,240,124,146,
210,32,1004,1023,139,154,
210,33,246,280,140,161,
210,34,330,357,140,172,
210,35,1054,1088,140,175,
210,36,132,157,150,162,
210,37,1132,1153,151,168,
210,38,1085,1117,154,173,
210,39,426,444,155,176,
210,40,641,658,155,174,
211,0,468,497,5,14,
211,1,1220,1238,6,19,
211,2,688,713,22,40,
211,3,19,40,24,42,
211,4,274,291,30,47,
211,5,499,516,31,46,
211,6,224,252,35,51,
211,7,55,70,43,59,
211,8,607,623,47,63,
211,9,1105,1129,48,67,
211,10,290,305,58,75,
211,11,534,557,58,83,
211,12,389,407,62,77,
211,13,673,697,75,103,
211,14,940,956,87,106,
211,15,468,491,88,113,
211,16,174,209,91,119,
211,17,708,721,92,116,
211,18,1124,1167,93,124,
211,19,418,463,98,122,
211,20,593,611,98,115,
211,21,362,399,99,116,
211,22,569,588,99,125,
211,23,809,830,100,115,
211,24,767,803,104,129,
211,25,304,319,107,123,
211,26,521,550,109,129,
211,27,1098,1113,129,150,
211,28,691,716,132,150,
211,29,192,213,133,150,
211,30,817,843,136,161,
211,31,279,297,137,159,
211,32,317,340,145,167,
211,33,1002,1018,146,162,
211,34,373,397,147,158,
211,35,656,673,152,166,
212,0,549,563,34,52,
212,1,47,65,47,67,
212,2,364,381,48,71,
212,3,517,546,51,99,
212,4,167,188,54,67,
212,5,1127,1144,56,70,
212,6,62,82,66,78,
212,7,156,173,66,92,
212,8,1167,1193,69,82,
212,9,666,696,74,95,
212,10,107,126,84,99,
212,11,1053,1076,86,109,
212,12,425,447,89,104,
212,13,133,148,91,106,
212,14,1154,1183,91,117,
212,15,628,670,103,130,
212,16,79,97,104,133,
212,17,216,231,106,124,
212,18,13,55,107,153,
212,19,264,279,116,137,
212,20,1182,1200,117,131,
212,21,515,530,122,143,
212,22,548,588,126,159,
212,23,447,468,129,153,
212,24,781,800,130,148,
212,25,1061,1078,131,145,
212,26,1122,1143,143,159,
212,27,383,411,144,170,
212,28,1034,1061,150,177,
213,0,544,566,7,22,
213,1,292,320,8,28,
213,2,485,514,8,22,
213,3,741,765,8,21,
213,4,777,799,11,35,
213,5,447,477,14,31,
213,6,63,80,15,31,
213,7,857,869,23,44,
213,8,198,224,24,33,
213,9,1196,1210,28,45,
213,10,1039,1068,33,63,
213,11,545,579,53,68,
213,12,976,1009,62,78,
213,13,216,254,63,80,
213,14,649,663,66,89,
213,15,163,178,75,90,
213,16,211,225,86,103,
213,17,296,307,89,112,
213,18,1058,1080,89,110,
213,19,1091,1187,92,157,
213,20,347,368,94,127,
213,21,504,531,97,133,
213,22,4,78,100,143,
213,23,383,400,101,120,
213,24,435,501,107,180,
213,25,148,166,112,127,
213,26,542,557,115,132,
213,27,1047,1075,117,148,
213,28,621,638,118,159,
213,29,192,260,120,150,
213,30,985,1002,122,150,
213,31,1204,1219,132,153,
213,32,352,435,141,182,
213,33,558,586,141,163,
213,34,992,1016,149,169,
213,35,1019,1050,150,171,
213,36,1114,1147,158,180,
213,37,1169,1199,160,197,
213,38,1070,1100,162,179,
213,39,1088,1189,209,249,
213,40,462,536,219,249,
213,41,128,205,221,248,
214,0,790,913,3,67,
214,1,20,75,4,31,
214,2,108,169,4,40,
214,3,184,261,4,39,
214,4,411,609,4,90,
214,5,628,686,4,51,
214,6,914,935,4,25,
214,7,938,991,4,21,
214,8,1032,1077,4,63,
214,9,1074,1124,4,73,
214,10,1117,1173,4,55,
214,11,1176,1240,4,47,
214,12,68,103,5,40,
214,13,264,344,5,74,
214,14,353,394,6,35,
214,15,714,738,6,31,
214,16,690,709,15,46,
214,17,990,1007,15,46,
214,18,742,776,21,37,
214,19,1013,1037,21,68,
214,20,391,418,27,72,
214,21,617,636,27,48,
214,22,42,60,32,79,
214,23,720,766,38,63,
214,24,1180,1200,43,75,
214,25,1210,1234,45,65,
214,26,777,802,46,71,
214,27,326,385,47,93,
214,28,538,553,49,72,
214,29,144,168,53,72,
214,30,906,946,54,86,
214,31,671,699,55,89,
214,32,993,1014,57,89,
214,33,172,205,62,95,
214,34,256,283,65,92,
214,35,1044,1062,65,91,
214,36,1094,1110,65,80,
214,37,828,850,68,80,
214,38,504,533,69,97,
214,39,610,635,69,95,
214,40,723,750,73,95,
214,41,1201,1227,73,103,
214,42,1223,1239,73,89,
214,43,852,867,76,109,
214,44,1142,1163,77,99,
214,45,601,852,80,186,
214,46,456,470,81,101,
214,47,529,586,82,147,
214,48,947,966,85,110,
214,49,3,36,88,106,
214,50,71,139,91,172,
214,51,1145,1171,94,110,
214,52,997,1014,95,129,
214,53,174,191,103,161,
214,54,885,904,103,115,
214,55,308,330,104,140,
214,56,205,232,106,123,
214,57,271,289,110,124,
214,58,903,945,110,175,
214,59,361,383,112,148,
214,60,33,57,117,131,
214,61,406,420,117,134,
214,62,488,502,127,152,
214,63,1167,1183,131,151,
214,64,872,888,135,170,
214,65,404,438,136,184,
214,66,987,1035,142,183,
214,67,31,45,148,182,
214,68,531,583,149,181,
214,69,112,148,152,187,
214,70,261,279,152,166,
214,71,1075,1094,159,178,
214,72,1148,1172,160,175,
214,73,1030,1056,163,191,
214,74,1039,1071,219,239,
214,75,835,862,229,247,
215,0,29,61,4,21,
215,1,93,113,4,19,
215,2,1055,1087,4,23,
215,3,1178,1239,4,46,
215,4,224,269,5,30,
215,5,201,219,6,27,
215,6,413,443,6,19,
215,7,639,680,6,38,
215,8,697,1241,6,249,
215,9,807,864,6,47,
215,10,1105,1138,6,28,
215,11,120,139,7,28,
215,12,595,626,8,25,
215,13,866,888,8,20,
215,14,1027,1046,9,22,
215,15,491,535,18,48,
215,16,484,694,21,248,
215,17,1079,1126,26,48,
215,18,267,302,31,106,
215,19,872,892,52,79,
215,20,685,704,58,79,
215,21,152,173,64,76,
215,22,47,65,68,89,
215,23,226,252,73,96,
215,24,454,480,86,108,
215,25,29,50,106,120,
215,26,265,292,109,145,
215,27,156,171,110,133,
215,28,76,99,133,151,
215,29,36,67,140,161,
215,30,273,293,152,194,
216,0,142,162,5,20,
216,1,297,333,6,25,
216,2,595,612,7,24,
216,3,660,673,14,36,
216,4,733,750,43,64,
216,5,1018,1073,58,98,
216,6,915,931,60,80,
216,7,942,978,62,79,
216,8,1100,1115,71,87,
216,9,745,766,72,90,
216,10,1126,1243,73,123,
216,11,210,234,77,100,
216,12,674,693,78,93,
216,13,260,364,79,111,
216,14,452,471,82,97,
216,15,151,170,91,108,
216,16,2,74,98,129,
216,17,952,983,101,114,
216,18,772,790,102,119,
216,19,372,394,104,119,
216,20,1060,1073,106,127,
216,21,252,268,107,124,
216,22,862,901,114,156,
216,23,91,109,115,131,
216,24,789,827,119,158,
216,25,493,513,120,139,
216,26,621,685,120,210,
216,27,525,541,121,150,
216,28,453,470,125,146,
216,29,366,410,128,192,
216,30,558,577,133,157,
216,31,111,134,137,148,
216,32,1044,1084,137,192,
216,33,932,991,139,202,
216,34,244,304,140,203,
216,35,1180,1200,199,214,
216,36,518,541,201,213,
216,37,828,849,201,213,
216,38,631,663,212,249,
216,39,252,282,214,249,
216,40,939,971,219,246,
216,41,1011,1039,225,249,
217,0,1041,1076,5,32,
217,1,128,149,6,17,
217,2,250,294,6,43,
217,3,664,683,6,20,
217,4,225,245,7,32,
217,5,596,614,7,20,
217,6,717,728,7,29,
217,7,991,1006,7,22,
217,8,1184,1211,7,23,
217,9,173,184,8,30,
217,10,333,368,8,24,
217,11,1115,1133,8,24,
217,12,548,571,9,24,
217,13,38,56,12,25,
217,14,116,131,12,38,
217,15,425,466,13,45,
217,16,686,704,13,31,
217,17,1134,1161,18,50,
217,18,665,683,27,49,
217,19,814,827,46,65,
217,20,253,430,48,175,
217,21,1114,1136,50,66,
217,22,1226,1240,57,76,
217,23,226,245,59,73,
217,24,971,989,59,82,
217,25,369,392,63,79,
217,26,924,948,72,93,
217,27,504,525,74,99,
217,28,680,707,75,92,
217,29,639,653,78,109,
217,30,1209,1238,79,106,
217,31,1020,1036,81,108,
217,32,49,88,82,99,
217,33,118,152,91,126,
217,34,652,725,98,154,
217,35,1162,1195,102,125,
217,36,939,958,103,137,
217,37,485,506,106,126,
217,38,558,577,115,139,
217,39,1036,1069,115,140,
217,40,9,21,117,138,
217,41,764,795,120,133,
217,42,693,720,136,153,
217,43,1204,1221,143,166,
217,44,46,78,144,166,
217,45,997,1028,144,170,
217,46,308,345,147,162,
217,47,974,989,150,167,
217,48,710,728,162,179,
218,0,655,671,19,41,
218,1,1073,1089,41,61,
218,2,1202,1236,63,84,
218,3,451,482,64,87,
218,4,1147,1184,79,104,
218,5,995,1019,81,106,
218,6,1061,1080,86,107,
218,7,415,536,89,150,
218,8,918,938,95,108,
218,9,949,961,96,115,
218,10,104,122,98,112,
218,11,141,155,99,116,
218,12,62,94,100,128,
218,13,1096,1125,101,125,
218,14,251,268,103,120,
218,15,698,713,107,122,
218,16,1130,1173,107,136,
218,17,973,1001,117,149,
218,18,379,416,118,138,
218,19,736,751,121,151,
218,20,1016,1043,121,149,
218,21,680,706,124,144,
218,22,1221,1238,126,140,
218,23,1076,1104,127,148,
218,24,765,798,129,141,
218,25,123,148,134,157,
218,26,1111,1127,134,149,
218,27,161,177,145,160,
218,28,184,201,152,171,
218,29,737,764,154,164,
218,30,803,824,154,171,
218,31,770,793,157,174,
218,32,676,699,159,176,
218,33,1029,1049,159,175,
218,34,1184,1236,159,178,
219,0,1061,1111,6,21,
219,1,1128,1155,6,16,
219,2,186,207,7,19,
219,3,212,227,22,41,
219,4,1221,1235,28,52,
219,5,105,120,44,67,
219,6,1090,1119,50,64,
219,7,913,929,59,74,
219,8,284,327,64,99,
219,9,75,109,74,98,
219,10,451,468,74,96,
219,11,953,978,80,106,
219,12,1140,1156,80,100,
219,13,765,787,82,131,
219,14,165,236,83,120,
219,15,692,718,85,100,
219,16,1011,1024,85,103,
219,17,368,390,87,100,
219,18,340,363,93,111,
219,19,864,894,96,116,
219,20,1121,1138,98,116,
219,21,1058,1086,100,122,
219,22,840,856,101,118,
219,23,442,457,103,123,
219,24,549,575,113,144,
219,25,332,351,119,133,
219,26,824,843,123,142,
219,27,603,623,125,139,
219,28,235,248,133,158,
219,29,1187,1204,139,157,
219,30,380,406,145,162,
219,31,876,889,146,164,
219,32,151,181,150,179,
219,33,935,971,150,174,
219,34,71,95,153,169,
219,35,849,868,154,176,
219,36,744,761,155,173,
220,0,166,568,2,213,
220,1,766,1240,3,216,
220,2,615,653,5,19,
220,3,76,150,6,23,
220,4,765,824,26,195,
220,5,1213,1230,30,58,
220,6,112,156,31,169,
220,7,718,742,34,58,
220,8,1096,1112,44,65,
220,9,997,1027,46,93,
220,10,587,602,47,63,
220,11,624,636,47,74,
220,12,621,692,51,162,
220,13,838,897,51,139,
220,14,53,72,55,81,
220,15,722,740,60,81,
220,16,558,579,65,85,
220,17,1205,1232,69,158,
220,18,382,407,70,81,
220,19,159,176,76,90,
220,20,395,417,81,135,
220,21,719,745,83,179,
220,22,48,79,84,105,
220,23,828,845,88,138,
220,24,1011,1028,89,187,
220,25,587,604,96,140,
220,26,468,488,101,178,
220,27,94,110,109,134,
220,28,913,933,114,148,
220,29,938,958,114,203,
220,30,1061,1081,121,144,
220,31,870,934,130,179,
220,32,160,176,138,173,
220,33,192,214,143,176,
220,34,822,850,147,211,
220,35,1089,1110,147,161,
220,36,45,60,150,189,
220,37,438,465,151,184,
220,38,498,513,154,172,
220,39,24,37,156,182,
220,40,526,557,160,186,
220,41,113,128,168,188,
220,42,1139,1157,199,213,
220,43,227,239,201,248,
221,0,1130,1153,34,49,
221,1,428,447,60,72,
221,2,803,821,60,75,
221,3,1085,1100,60,76,
221,4,548,581,76,117,
221,5,292,329,79,137,
221,6,593,617,84,120,
221,7,683,723,87,137,
221,8,1208,1238,89,113,
221,9,174,204,93,105,
221,10,489,520,93,128,
221,11,524,543,97,114,
221,12,361,417,98,124,
221,13,843,868,98,143,
221,14,965,982,98,113,
221,15,1137,1186,99,127,
221,16,423,454,101,121,
221,17,7,26,102,147,
221,18,1018,1040,105,123,
221,19,1087,1122,105,142,
221,20,472,489,113,128,
221,21,198,224,114,136,
221,22,73,96,115,152,
221,23,536,568,115,139,
221,24,170,195,117,139,
221,25,884,906,117,133,
221,26,34,55,126,139,
221,27,439,459,129,166,
221,28,1202,1238,129,152,
221,29,486,510,152,168,
221,30,197,229,157,173,
222,0,224,256,5,20,
222,1,847,868,5,18,
222,2,151,187,6,23,
222,3,700,731,6,15,
222,4,1012,1035,6,26,
222,5,1104,1135,7,24,
222,6,1201,1228,7,26,
222,7,666,691,38,64,
222,8,81,104,45,63,
222,9,212,228,45,60,
222,10,709,735,46,71,
222,11,963,1000,46,70,
222,12,165,188,50,80,
222,13,754,771,52,71,
222,14,931,962,53,80,
222,15,309,329,59,75,
222,16,262,291,60,80,
222,17,1203,1217,60,77,
222,18,1021,1039,67,94,
222,19,1143,1172,69,87,
222,20,781,794,72,92,
222,21,857,876,74,87,
222,22,5,22,76,92,
222,23,857,876,90,110,
222,24,147,172,94,135,
222,25,117,134,96,114,
222,26,913,946,96,126,
222,27,532,557,99,126,
222,28,891,907,101,124,
222,29,508,524,102,122,
222,30,1114,1142,102,117,
222,31,17,30,106,132,
222,32,274,288,107,130,
222,33,789,814,107,150,
222,34,705,738,108,130,
222,35,1076,1101,110,127,
222,36,488,505,112,132,
222,37,611,625,115,135,
222,38,345,376,119,144,
222,39,610,664,122,172,
222,40,468,486,124,137,
222,41,1057,1084,124,157,
222,42,425,445,128,159,
222,43,1098,1112,129,146,
222,44,958,1018,136,167,
222,45,351,374,147,164,
223,0,364,393,5,33,
223,1,996,1036,6,30,
223,2,1064,1089,6,26,
223,3,1197,1239,6,22,
223,4,197,224,7,21,
223,5,690,836,7,166,
223,6,1095,1127,7,27,
223,7,8,57,8,26,
223,8,129,162,8,33,
223,9,462,480,8,23,
223,10,500,517,8,28,
223,11,620,644,8,28,
223,12,558,580,9,24,
223,13,946,981,9,28,
223,14,313,335,14,31,
223,15,1041,1060,16,30,
223,16,599,620,27,48,
223,17,1072,1120,29,69,
223,18,338,360,32,61,
223,19,849,1028,36,135,
223,20,8,197,37,127,
223,21,526,573,37,126,
223,22,576,593,42,62,
223,23,593,695,42,109,
223,24,269,341,45,102,
223,25,1109,1238,56,119,
223,26,198,256,63,143,
223,27,361,391,64,94,
223,28,1031,1095,64,92,
223,29,475,516,68,107,
223,30,812,858,97,133,
223,31,310,398,104,172,
223,32,688,720,110,168,
223,33,451,464,112,130,
223,34,1017,1036,113,128,
223,35,878,914,117,156,
223,36,470,485,123,138,
223,37,67,90,125,141,
223,38,849,875,128,164,
223,39,982,1009,128,146,
223,40,511,534,131,147,
223,41,474,495,137,155,
223,42,263,285,138,149,
223,43,1050,1078,139,158,
223,44,1089,1107,140,154,
223,45,547,565,147,160,
223,46,443,461,153,169,
223,47,13,41,154,174,
223,48,920,938,154,174,
223,49,989,1008,156,169,
223,50,268,288,158,172,
224,0,64,92,5,15,
224,1,430,464,6,33,
224,2,667,686,6,20,
224,3,1143,1177,6,19,
224,4,13,49,7,26,
224,5,576,602,7,31,
224,6,232,252,32,45,
224,7,1191,1206,34,58,
224,8,682,898,37,236,
224,9,453,476,38,50,
224,10,148,316,60,149,
224,11,418,511,80,189,
224,12,517,543,84,116,
224,13,528,623,93,162,
224,14,415,432,94,108,
224,15,1140,1166,94,108,
224,16,381,397,97,118,
224,17,1180,1220,102,137,
224,18,636,655,103,118,
224,19,96,164,109,189,
224,20,321,343,109,128,
224,21,1091,1115,111,126,
224,22,969,984,116,131,
224,23,1153,1170,118,133,
224,24,1162,1177,140,166,
224,25,129,169,206,238,
224,26,464,505,209,241,
225,0,971,1011,6,29,
225,1,1051,1069,6,26,
225,2,1083,1100,6,22,
225,3,652,684,7,24,
225,4,653,799,7,249,
225,5,799,837,7,36,
225,6,180,199,8,24,
225,7,1030,1045,8,24,
225,8,176,648,13,212,
225,9,292,306,16,33,
225,10,6,175,21,191,
225,11,1097,1116,27,54,
225,12,382,397,31,47,
225,13,1027,1128,40,195,
225,14,809,935,47,197,
225,15,1136,1238,48,194,
225,16,772,800,61,86,
225,17,934,1021,61,199,
225,18,179,194,225,247,
226,0,267,297,5,19,
226,1,552,622,5,36,
226,2,664,710,5,20,
226,3,1157,1224,5,22,
226,4,90,130,6,28,
226,5,214,257,6,31,
226,6,336,378,6,22,
226,7,381,404,6,22,
226,8,440,457,6,20,
226,9,496,537,6,22,
226,10,780,851,6,31,
226,11,944,985,6,25,
226,12,1046,1081,6,25,
226,13,21,38,7,22,
226,14,401,437,7,48,
226,15,904,939,7,39,
226,16,1090,1113,7,24,
226,17,43,66,9,24,
226,18,457,483,9,28,
226,19,294,312,22,51,
226,20,1058,1088,33,51,
226,21,843,873,39,63,
226,22,210,226,46,73,
226,23,251,270,47,61,
226,24,1173,1188,47,68,
226,25,982,1005,54,65,
226,26,901,933,56,74,
226,27,644,661,57,73,
226,28,842,862,60,87,
226,29,752,767,61,79,
226,30,1139,1160,63,81,
226,31,671,695,64,87,
226,32,565,593,66,117,
226,33,1105,1120,66,86,
226,34,706,737,69,120,
226,35,1079,1100,69,95,
226,36,76,112,70,99,
226,37,347,360,73,94,
226,38,637,686,73,111,
226,39,997,1021,85,101,
226,40,119,213,88,176,
226,41,1202,1237,94,109,
226,42,284,302,98,126,
226,43,749,769,98,115,
226,44,68,87,100,112,
226,45,523,537,107,135,
226,46,1062,1096,111,128,
226,47,227,249,114,137,
226,48,1190,1212,117,137,
226,49,984,1022,121,142,
226,50,302,322,126,146,
226,51,454,473,126,145,
226,52,902,916,126,143,
226,53,644,660,131,147,
226,54,764,788,131,148,
226,55,850,866,132,148,
226,56,1046,1070,136,159,
226,57,608,629,139,167,
226,58,808,827,144,163,
226,59,1007,1032,152,172,
226,60,424,439,154,171,
226,61,635,651,163,179,
227,0,629,653,6,21,
227,1,783,805,7,28,
227,2,591,619,13,41,
227,3,309,323,17,36,
227,4,885,904,21,41,
227,5,1145,1172,28,53,
227,6,644,658,30,49,
227,7,239,260,33,50,
227,8,907,924,33,53,
227,9,181,196,43,63,
227,10,331,354,44,65,
227,11,516,532,44,59,
227,12,458,474,56,76,
227,13,1143,1185,56,83,
227,14,425,456,57,84,
227,15,796,814,66,95,
227,16,590,615,68,88,
227,17,981,1215,70,112,
227,18,945,971,73,104,
227,19,525,561,74,106,
227,20,71,232,86,125,
227,21,246,283,98,128,
227,22,324,348,104,116,
227,23,1206,1230,111,134,
227,24,801,821,112,132,
227,25,845,866,113,143,
227,26,596,627,114,162,
227,27,664,693,116,137,
227,28,23,44,121,137,
227,29,555,569,126,151,
227,30,177,193,134,150,
227,31,376,387,141,163,
227,32,1145,1173,141,166,
227,33,1224,1238,154,173,
227,34,652,679,157,175,
228,0,375,409,4,29,
228,1,50,92,5,18,
228,2,422,447,5,26,
228,3,518,551,5,20,
228,4,579,609,6,17,
228,5,1007,1028,7,31,
228,6,112,393,15,182,
228,7,346,369,18,33,
228,8,1149,1164,18,50,
228,9,40,75,19,47,
